report_id,reported_at,resolved_at,issue_type,severity,lat,lon,street_name,channel,estimated_impact_cost,district_hint
MR200200,"Nov 20, 2024 12:30AM",,bus stop damage,3,37.80193118420589,-122.390379882794,Broadway,web,1033.84,D12
MR200201,2024-04-09T00:34:50Z,2024-04-25T18:15:16Z,damaged bus stop,2,37.75940976437422,-122.509678484374,,app,484.28,D05
MR200202,03/25/2024,2024-04-06T21:16:11Z,unsafe crossing,2,37.753,-122.3917,Union Blvd,app,1035.86,D08
MR200203,2024-12-04T11:52:09Z,"Dec 21, 2024 08:50PM",unsafe xing,4,37.76914060595273,-122.399929150182,Cedar Rd,Web Form,1095.88,D08
MR200204,not_a_date,"Feb 19, 2024 05:10PM",missing sign,3,37.81254608146198,-122.491664496663,Broadway,email,368.33,D10
MR200205,2025-02-10T21:09:24Z,02/17/2025 10:40:38,blocked lane,3,37.81899409743611,-122.513182969492,Harbor Ave,phone,744.89,D09
MR200206,2025-03-06T14:28:02Z,2025-03-25T19:22:20Z,traffic light broken, L ,37.82903095259409,-122.421133365714,Hillcrest Ave,web,1099.64,D11
MR200207,11/12/2024,,Broken Traffic Light,3,37.819,-122.537363,Harbor Ave,Web Form,1168.58,D09
MR200208,05/15/2024,,bus stop damage,5,37.80541,-122.42592,Maple Dr,web,654.86,D12
MR200209,2025-09-12T22:39:47Z,2025-10-02T07:17:14Z,blocked lane,4,37.75131622212899,-122.492136453701,Market St,app,1228.8,D10
MR200210,03/20/2024 22:11:00,30-03-2024 02:33,missing sign,3,37.72,-122.514818,Union Blvd,app,290.73,D02
MR200211,12/05/2024 11:14:00,05/17/2024,missing sign,3,37.7788240049525,-122.50734309546,Union Blvd,web,364.89,D05
MR200212,2025-05-29T22:15:46Z,2025-06-08T19:45:12Z,bus stop damage,Medium,37.823730952259055,-122.373356178608,Union Blvd,app,USD 1333.49,D10
MR200213,2024-12-24T09:58:36Z,12/29/2024,missing sign,3,37.74791370383323,-122.36588868647,Transit Way,app,194.3,D08
MR200214,2024-08-05T08:36:39Z,2024-08-12T06:28:37Z,broken traffic light,5,37.75879122995393,-122.367634919415,Hillcrest Ave,app,2928.71,
MR200215,14-03-2025 04:24,2025-03-19T22:31:11Z,Sidewalk Obstruction,,37.70298840914534,-122.482451835307,Hillcrest Ave,web,292.8,D02
MR200216,2024-02-29T02:56:23Z,2024-03-05T01:39:54Z,broken traffic light,2,37.70629157066333,-122.39563639975,Elm St,app,960.24,D04
MR200217,01/11/2025 18:00:59,,pothole near crossing,3,37.69743,-122.5121,,app,367.46,D01
MR200218,11/04/2025 16:22:03,2025-11-08T14:53:12Z,sidewalk obstruction,1,37.814336384716135,-122.4272968073,Union Blvd,email ,213.28,D11
MR200219,05/26/2024 23:29:00,,unsafe crossing,2,37.76891138259629,-122.517528483592,Broadway,app,668.9,D05
MR200220,"Mar 09, 2024 05:30AM","Mar 11, 2024 06:27AM",BROKEN TRAFFIC LIGHT,4,37.70252469225155,-122.402474048999,Harbor Ave,web,"2,577 USD",D03
MR200221,2025-10-01T05:17:27Z,2025-10-03T16:16:07Z,sidewalk obstruction,4,37.72953948155136,-122.540473801221,Maple Dr,phone,450.51,D01
MR200222,2025-04-21T16:23:25Z,,pothole near crossing,3,37.80414054693218,-122.439453620792,Union Blvd,email,415.89,D11
MR200223,03/01/2024,03/09/2024,bus stop damage,3,37.815961882092815,-122.385126107576,,phone,736.55,D12
MR200224,2024-09-12T05:52:13Z,2024-09-20T20:16:39Z,sidewalk obstruction,2,37.737212145485614,-122.542681065731,Elm St,phone,273.09,D08
MR200225,2024-08-26T20:54:17Z,,BLOCKED LANE,5,37.80187,-122.40138,Union Blvd,app,1574.77,D11
MR200226,2025-07-22T16:20:18Z,,sidewalk obstruction,4,37.776514139047144,-122.412167333587,Maple Dr,app,619.05,D07
MR200227,"Oct 06, 2024 11:22PM",10/10/2024 08:42:00,broken traffic light,4,37.807,-122.409,Union Blvd,phone,"2,416 USD",D11
MR200228,12/13/2024,2024-12-15T22:25:42Z,broken traffic light,3,37.76758,-122.5064,,web,1786.37,D05
MR200229,29-05-2025 06:10,,missing sign,4,37.69946320651906,-122.36663204507,Pine Ave,app,236.59,D10
MR200230,04/28/2024 12:49:00,,bus stop damage,3,37.77412108385101,-122.51873487629,Grant St,web,303.16,D05
MR200231,2025-10-30T11:41:08Z,11/03/2025 12:26:20,missing sign,3,-122.481226612588,37.81059791837669,Pine Ave,app,95.4,D10
MR200232,26-12-2025 14:12,,pothole near crossing,2,37.76915001804652,-122.519762459537,Pine Ave,app,585.36,D05
MR200233,2025-11-24T20:24:52Z,2025-11-29T08:11:36Z,broken traffic light,4,37.82252,-122.444,River Rd,web,2339.29,D11
MR209826,10/28/2024,2024-10-31T22:39:30Z,sidewalk obstruction,2,37.6919777913262,-122.410251543338,Transit Way,app,201.65,D03
MR200235,04/26/2025,2025-05-06T14:51:48Z,pothole near crossing,3,37.81435016945189,-122.485634913105,Market St,phone,828.62,D10
MR200236,2024-03-06T06:06:27Z,,blocked lane,5,37.80162788263075,-122.53272897242,Market St,phone,2292.44,D09
MR200237,2024-05-25T14:51:54Z,2024-06-03T22:20:15Z,sidewalk obstruction,,37.748001,-122.5488,Cedar Rd,App,476.14,D08
MR200238,2024-06-09T21:43:18Z,,missing sign,3,37.7115,-122.357,Hillcrest Ave,web,319.37,D12
MR200239,"Jan 01, 2025 08:46PM",01/03/2025,sidewalk obstruction,4,37.679973,-122.4272,Union Blvd,phone,415 USD,
MR200240,12/14/2025,12/17/2025,broken traffic light,4,37.78587056930751,-122.502397995355,Cedar Rd,web,3340.48,D05
MR200241,01/11/2025,01/15/2025 18:30:32,unsafe crossing,2,37.69554919861087,-122.379114396872,Grant St,phone,1100.42,D06
MR200242,2025-11-08T17:09:02Z,,unsafe crossing,5,37.774,-122.423,Maple Dr,app,902.11,D10
MR200243,"Mar 27, 2024 05:34PM","Apr 01, 2024 06:04AM",sidewalk obstruction,2,37.740796,-122.44873,Union Blvd,app,~385,D07
MR200244,2025-05-08T09:45:41Z,2025-05-11T04:52:51Z,blocked lane,4,37.767393561833686,-122.511632603281,Harbor Ave,email,2233.04,D05
MR200245,2025-09-03T01:57:58Z,2025-09-05T07:59:58Z,sidewalk obstruction,M-L,37.76895,-122.395,Elm St,phone,383.14,D08
MR200246,2025-11-08T10:29:47Z,,sidewalk obstruction,3,37.79631608607899,-122.364725755967,River Rd,app,433.08,D12
MR200247,2024-11-04T01:48:26Z,2024-11-16T19:36:32Z,blocked lane,4,37.81990146730841,-122.376016649512,Union Blvd,phone,1850.66,D12
MR200248,2024-12-26T02:53:27Z,"Dec 28, 2024 12:06PM",blocked lane,3,37.71968025982615,,Elm St,app,1466.53,D04
MR200249,01/28/2024 06:21:23,2024-02-03T01:57:57Z,missing sign,2,37.75598095047082,-122.493542682698,Hillcrest Ave,phone,270.43,D06
MR200250,16-03-2025 01:51,2025-03-22T18:05:13Z,blocked lane,4,37.71176909623609,-122.412360472106,Union Blvd,web,1081.05,D03
MR200251,2025-09-04T23:10:30Z,2025-09-06T16:46:53Z,missing sign,4,37.8185181947434,-122.392109949538,Market St,email,431.84,D12
MR200252,2025-12-10T22:38:22Z,2025-12-17T07:49:06Z,unsafe xing,4,37.77197598133532,-122.382031735362,Cedar Rd,web,"1,608 USD",D08
MR200253,20-05-2025 21:47,2025-06-03T12:11:56Z,blocked lane,4,37.70685816932364,-122.441794189929,Hillcrest Ave,app,1054.75,D03
MR200254,02/22/2025,13-03-2025 22:39,bus stop damage,3,37.7347,-122.51475,Cedar Rd,phone,751.83,D05
MR200255,05/31/2025 03:13:41,06/05/2025,pothole near crossing,4,37.698771344763344,-122.396078661005,Elm St,app,~561,D01
MR200256,2025-02-26T14:24:40Z,2025-03-01T22:47:30Z,pothole near crossing,3,37.72133,-122.3726,Transit Way,app,894.5,D04
MR200257,03/09/2025,2025-03-13T20:09:51Z,unsafe crossing,3,37.70432626530669,-122.446104061211,Transit Way,email,878.46,D03
MR200258,"Jul 07, 2024 01:38PM",07/17/2024,pothole near crossing,4,37.80587555404112,-122.487962163157,Union Blvd,web,551.47,D10
MR200259,27-09-2024 16:32,,Blocked Lane,3,37.809288906971595,-122.529249090984,Broadway,email,2343.22,D09
MR200260,07/14/2024,19-07-2024 00:12,pothole near crossing,4,37.7678230232888,-122.437420408301,Market St,web,558.69,D07
MR200261,2024-08-11T20:08:48Z,2024-08-15T14:48:14Z,blocked lane,3,37.710867630996226,-122.54996948638,Transit Way,,1566.6,D01
MR200262,2025-08-13T20:32:10Z,,UNSAFE CROSSING,3,37.706644,-122.5371,Union Blvd,,842.75,D01
MR200263,2024-06-18T07:13:18Z,,bus stop damage,2,37.73150957207631,-122.375671819693,Harbor Ave,web,574.35,D08
MR200264,2025-01-28T21:52:00Z,,blocked lane,,-122.458009088148,37.75044053851514,River Rd,app,2021.03,D06
MR200265,2024-10-13T06:33:15Z,,unsafe crossing,4,37.79719018153838,-122.349343510957,Market St,web,1296.04,D12
MR200266,2024-05-13T16:04:54Z,05/25/2024 16:11:00,pothole near crossing,3,37.753499020250324,-122.380650105036,Cedar Rd,phone,377.97,D01
MR200267,2024-03-25T03:14:57Z,04/15/2024,unsafe crossing,5,37.687854,-122.480757,Pine Ave,,USD 1115.52,D02
MR200268,02/09/2024 11:38:00,"Feb 12, 2024 09:45AM",pothole near crossing,3,37.76510171596151,-122.510290305307,Market St,app,443.65,D04
MR200269,08/26/2025,2025-09-05T20:57:15Z,sidewalk obstruction,2,37.70517525552896,-122.377942481076,Elm St,,235.23,D04
MR200270,08/03/2024,08/05/2024 01:12:00,pothole near crossing,2,37.71870516097223,-122.372196233622,,web,414.34,D09
MR200271,04/15/2024 12:28:06,2024-04-23T11:49:09Z,unsafe crossing,High,37.746696,-122.373,,phone,1740.24,D08
MR200272,2024-08-29T06:32:58Z,,blocked lane,5,37.75078,-122.49499,River Rd,web,1348.64,D06
MR200273,2025-09-05T01:36:05Z,2025-09-16T01:00:57Z,sidewalk obstruction,3,37.718281840926196,-122.486017779921,Maple Dr,app,USD 287.67,D02
MR200274,2025-11-14T01:52:54Z,2025-11-28T01:28:37Z,pothole near crossing,1,37.692819735596835,-122.425129969428,Grant St,email,USD 394.38,D03
MR200275,2024-09-23T14:30:11Z,2024-10-10T05:44:43Z,blocked lane,3,-122.422612691541,37.797019060444725,Harbor Ave,email,1871.67,D11
MR200276,13-08-2025 09:29,,Bus Stop Damage,2,37.760993771777564,-122.470668392874,,app,782.31,D06
MR200277,06/07/2024,,unsafe crossing,3,37.76432951204052,-122.360190178236,Transit Way,phone,699.2,D08
MR200278,2025-12-11T17:18:04Z,,bus stop damage,5,,-122.387362836854,River Rd,web,949.41,D04
MR200279,12/01/2024 13:45:00,,missing sign,1,37.759206,,Market St,email ,271.81,D10
MR200280,10/24/2024 06:32:25,,unsafe crossing,2,37.81716378983511,-122.359065299775,Broadway,app,958.82,D12
MR200281,2025-07-04T04:07:29Z,2025-07-31T04:12:05Z,blocked lane,3,-122.41609507935,37.83693758297927,River Rd,app,926.38,D11
MR200282,2024-10-02T11:57:17Z,18-10-2024 13:27,bus stop damage,2,,-122.435073141315,Maple Dr,,"~1,826",D03
MR200283,05/27/2024 04:27:00,"Jun 02, 2024 11:06AM",blocked lane,4,37.79153240071164,-122.372348654853,,app,564.64,D12
MR200284,2025-05-04T11:22:24Z,07/05/2025 20:17:00,BLOCKED LANE,3,37.80929499760548,-122.489652196497,Transit Way,web,1244.07,D10
MR200285,2024-07-18T10:37:42Z,,sidewalk obstruction,4,37.76076181833512,-122.463116902552,Maple Dr,app,504.43,D06
MR200286,2024-11-20T03:09:56Z,12/01/2024 05:26:00,unsafe crossing,4,37.71865314411058,-122.412328041442,River Rd,web,2080.99,D11
MR200287,08/29/2025,09/02/2025 10:13:00,broken traffic light,3,37.76112794919837,-122.407937654067,Market St,web,1832.07,
MR200288,01/26/2025 17:25:00,02/04/2025 18:34:00,pothole near crossing,3,37.76653648575474,-122.39161803752,Harbor Ave,web,699.92,D08
MR200289,10/10/2024,2024-10-18T05:07:43Z,blocked lane,3,37.76205895829262,-122.434901680021,Elm St,phone,1742.88,D02
MR200290,05/25/2024 02:25:36,2024-06-02T03:30:39Z,missing sign,3,37.691774,-122.352,Maple Dr,app,222.64,D04
MR200291,06/07/2024 07:51:13,2024-06-09T00:53:50Z,Pothole Near Crossing,4,,-122.357,Hillcrest Ave,app,658.22,D12
MR200292,2025-08-21T11:41:12Z,2025-08-24T09:30:26Z,UNSAFE CROSSING,3,37.76540616368907,-122.421929100198,Hillcrest Ave,email,1196.83,D07
MR200293,2024-07-09T17:14:17Z,2024-07-12T22:53:55Z,bus stop damage,2,37.832255582931644,-122.43661197345,Market St,web,733.57,D11
MR200294,2025-11-15T10:24:20Z,2025-11-18T08:22:35Z,pothole near crossing,5,37.74510202201084,-122.373071229036,Pine Ave,phone,~493,D08
MR200295,2025-05-28T14:04:22Z,06/14/2025 19:45:00,sidewalk obstruction,1,37.79245054962233,-122.448393340965,Broadway,web,286.21,D01
MR200296,05/09/2024 20:39:09,,bus stop damage,4,37.71782848003939,-122.534914308612,Hillcrest Ave,web,~795,D01
MR200297,11/05/2024,2024-11-07T09:10:23Z,pothole near crossing,5,37.82391799536095,-122.438221351551,Harbor Ave,app,919.74,D09
MR200298,2025-04-07T22:15:08Z,04/27/2025 16:02:33,blocked lane,4,37.76819206881105,-122.474804511267,Pine Ave,web,"~2,979",D06
MR200299,"Mar 28, 2024 06:26PM",2024-04-18T19:58:12Z,broken traffic light,5,37.70598992316013,-122.548502335422,,web,2878.39,D01
MR200300,"Jun 12, 2025 02:36AM",16-06-2025 03:05,sidewalk obstruction,3,37.79120491602578,-122.483359517619,Broadway,mobile app,175.89,D10
MR200301,04/19/2025 12:45:54,,,5,37.804962316704035,-122.359054594126,Pine Ave,email,1017.41,D12
MR200302,"Jul 22, 2024 08:31PM",2024-07-30T13:40:26Z,unsafe crossing,4,38.39897084236834,-121.270348692483,Pine Ave,app,1097.52,D08
MR200303,07/04/2025 06:01:00,,blocked lane,4,37.75079678948019,-122.424795427793,Pine Ave,email,1015.2,D07
MR200304,2025-07-22T21:31:13Z,"Aug 04, 2025 12:03AM",unsafe crossing,3,37.772419116319995,-122.524592750625,Market St,,484 USD,D05
MR200305,09/23/2025 20:05:00,09/25/2025 12:44:00,broken traffic light,4,37.77077716333965,,Broadway,web,3749.83,D07
MR200306,09/03/2025 05:15:08,,broken traffic light,4,37.80426,-122.403501,Broadway,phone,1270.34,D11
MR215497,2024-07-15T00:12:33Z,2024-07-29T02:43:39Z,broken traffic light,4,37.692028409072584,-122.413446117569,Elm St,web,1608.83,D03
MR200308,"Aug 03, 2025 01:02PM",2025-08-19T10:58:58Z,broken traffic light,4,37.77010079637023,-122.371248728898,Elm St,web,1112.59,D08
MR200309,2025-03-25T20:59:05Z,04/10/2025 12:42:42,unsafe crossing,3,37.758149451670675,-122.475482653203,,app,"1,039 USD",D06
MR200310,05/26/2024 16:16:49,2024-05-31T15:17:20Z,BLOCKED LANE,4,37.79897810098671,,Maple Dr,app,1496.1,D08
MR200311,"Aug 10, 2024 10:55AM",2024-08-22T04:53:53Z,blocked lane,2,37.80784148676308,-122.376103935306,Elm St,app,1502.66,
MR200312,2025-03-03T07:48:07Z,2025-03-04T02:04:28Z,bus stop damage,3,38.58560257124144,-121.289212438696,Maple Dr,web,930.75,D07
MR200313,2024-04-16T09:27:57Z,2024-04-20T18:24:06Z,pothole near crossing,,37.717833601179414,-122.470976503746,Market St,app,696.04,D02
MR201944,2024-04-09T10:11:38Z,2024-04-20T03:30:17Z,side walk obstruction,5,37.746188182260056,-122.357660194465,Hillcrest Ave,web,226.37,D08
MR200315,2025-09-08T01:20:23Z,09/15/2025,unsafe crossing,4,37.717135467448145,-122.429995920997,Pine Ave,app,USD 1234.98,
MR200316,14-07-2025 04:57,21-07-2025 18:41,Missing Sign,medium low,37.74520896281289,-122.389871049939,Hillcrest Ave,phone,302.9,D08
MR200317,2025-01-01T05:31:45Z,"Jan 10, 2025 03:05AM",bus stop damage,2,37.827963,-122.37979,Maple Dr,phone,561.08,D06
MR200318,2024-07-27T19:18:41Z,,broken traffic light,5,37.82310003891191,-122.38087038472,,web,"1,817 USD",D10
MR200319,2024-07-31T09:42:43Z,08/07/2024 15:56:00,blocked lane,5,37.7032807185324,-122.421263283475,Grant St,web,USD 2171.81,D03
MR200351,2024-06-27T13:56:09Z,29-06-2024 15:37,pothole near crossing,1,37.70716350000199,,Harbor Ave,web,504.69,D03
MR200321,2024-07-29T00:40:48Z,08/03/2024 23:50:00,broken traffic light,2,37.70644311276365,-122.511429919651,Market St,app,2092.56,D05
MR200152,28-07-2024 06:49,2024-07-29T08:12:07Z,pothole near crossing,4,,-122.463709764337,Harbor Ave,phone,156.97,D10
MR200323,07/08/2024 09:59:00,2024-07-16T03:16:51Z,unsafe crossing,High,37.72950957207632,-122.398249873551,Cedar Rd,,1067.19,D03
MR200324,2024-08-20T16:33:56Z,2024-08-25T04:53:42Z,broken traffic light,2,37.77514144900933,-122.532085158274,Elm St,app,1968.96,
MR200325,02/05/2025 16:24:23,,missing sign,2,37.82914062415144,-122.403536148374,Cedar Rd,App,420.35,D11
MR200326,16-09-2025 21:03,09/19/2025 14:22:53,missing sign,5,37.71143582274604,-122.5267328026,Market St,phone,185.48,D01
MR200327,"May 18, 2025 01:20PM",,broken traffic light,3,37.81842544804577,,River Rd,web,2441.99,D11
MR200328,"Mar 21, 2025 07:31PM",2025-03-28T07:51:11Z,blocked lane,5,,-122.4377,Harbor Ave,web,2857.38,D12
MR200329,02/28/2024,03/06/2024 23:39:10,pothole near crossing,4,37.70735412432068,-122.423868343577,Transit Way,App,661.8,D04
MR200330,2025-10-28T16:53:47Z,,unsafe crossing,4,37.79503479094503,-122.492168187698,,App,1104.97,D10
MR200331,2024-12-21T14:21:38Z,2024-12-23T13:56:27Z,Broken Traffic Light,5,37.75891466698722,-122.501611487982,Elm St,mobile app,2613.35,D06
MR200332,2024-11-28T08:12:33Z,,sidewalk obstruction,medium low,37.8204,-122.48871,Hillcrest Ave,phone,390.62,D10
MR200333,2024-11-21T00:25:36Z,11/25/2024 08:24:00,pothole near crossing,5,37.73383724180626,-122.534593511514,Pine Ave,app,858.56,D05
MR200334,2025-09-13T12:28:05Z,16-09-2025 20:17,missing signage,2,37.7208,-122.421,Market St,phone,256.81,D03
MR200335,2025-04-24T20:24:20Z,,missing sign,4,,-122.40448392937,Maple Dr,phone,~239,D11
MR200336,2024-11-28T19:59:04Z,2024-12-03T10:14:00Z,bus stop damage,4,37.750932,-122.52192,Harbor Ave,app,1141.96,D05
MR200337,2025-04-24T06:03:12Z,05/02/2025,POTHOLE NEAR CROSSING,2,37.82603,-122.535448,Market St,phone,471 USD,D09
MR200338,2025-01-19T04:20:43Z,02/03/2025,unsafe crossing,4,37.81522206517196,-122.442321958593,Cedar Rd,web,"1,389 USD",D11
MR200339,12/22/2024 05:46:00,2025-01-02T21:08:02Z,broken traffic light, H ,37.76910646472323,-122.476878438333,Hillcrest Ave,phone,1731.83,D06
MR200340,2024-11-26T19:23:45Z,29-11-2024 16:07,blocked lane,4,37.77665303055336,-122.440913919293,Market St,app,2150.91,D07
MR200341,"Jan 16, 2024 11:15PM",2024-01-19T19:26:45Z,Pothole Near Crossing,3,37.70132892780627,-122.47968066085,Elm St,App,445.39,D02
MR200342,01/26/2024 05:32:00,2024-02-02T00:33:27Z,bus stop damage,4,38.807789658148394,-121.258178366437,Pine Ave,app,644.63,D09
MR200343,2025-02-13T00:16:18Z,2025-02-27T09:05:36Z,broken traffic light,5,37.816316140001575,-122.478208356064,Transit Way,app,1474.01,D10
MR200344,2024-10-09T13:54:59Z,2024-10-14T13:24:47Z,unsafe crossing,2,37.76977,-122.426,Market St,app,1100.22,D07
MR200345,2024-06-28T23:07:30Z,,pothole near crossing,3,37.708579024938864,-122.541142325053,Market St,web,600.87,D01
MR200346,2024-07-06T09:08:14Z,2024-07-14T18:12:30Z,blocked lane,5,37.77794817502292,-122.527897196502,Elm St,app,3589.35,D05
MR200347,12/15/2024,,unsafe crossing,1,37.755990607697065,-122.436075148304,Hillcrest Ave,phone,1162.19,D02
MR200348,"Mar 06, 2025 07:21PM",03/13/2025 05:54:00,blocked lane,5,37.74638267394606,-122.521803124916,Pine Ave,app,3343.22,D05
MR200349,03/08/2024 02:29:00,2024-03-10T19:00:32Z,unsafe crossing,2,37.68808580592098,-122.398249873551,Hillcrest Ave,app,1095.11,D03
MR200350,"Apr 29, 2025 08:56AM",,unsafe crossing,2,37.75606919467918,-122.479652263723,Union Blvd,app,"1,080 USD",D06
MR200351,2025-04-20T22:26:23Z,04/22/2025 03:26:20,sidewalk obstruction,4,37.8127711149557,-122.486932674405,Market St,phone,407.4,D10
MR200352,"Dec 15, 2024 04:43PM",2024-12-17T15:59:49Z,blocked lane,3,37.78576820801404,-122.373368185137,Grant St,app,"~1,772",D12
MR200353,2024-03-23T20:28:32Z,2024-03-30T08:53:40Z,blocked lane,4,37.73974173649123,-122.474550740573,Transit Way,app,1865.94,D06
MR200354,2025-06-04T22:59:37Z,2025-06-13T05:29:02Z,unsafe crossing,Medium,37.76029860559056,-122.472419032768,,web,1671.13,D06
MR200355,28-02-2025 04:45,03/12/2025 09:31:55,broken traffic light,3,37.7733406517101,-122.379567272662,Harbor Ave,Web Form,USD 2426.08,D12
MR200356,11/03/2025 06:13:33,2025-11-04T01:52:06Z,sidewalk obstruction,2,37.70908123285171,-122.363767485789,Union Blvd,PHONE,504.06,D04
MR200357,08/24/2025,,blocked lane,5,37.811501314745165,-122.36801355404,Elm St,app,2181.06,D12
MR200358,2024-03-22T03:14:27Z,,unsafe crossing,3,,-122.549368811859,Transit Way,phone,712.14,D05
MR200359,05/07/2024 16:24:00,2024-05-10T02:17:25Z,broken traffic light,5,37.8043712878539,-122.422331676859,Elm St,phone,3423.39,D11
MR200360,2024-04-13T20:54:34Z,,sidewalk obstruction,4,,-122.371258675792,Transit Way,app,629 USD,D10
MR200361,2024-09-06T17:04:36Z,09/14/2024 17:32:00,unsafe crossing,4,37.743556129792104,-122.544157513682,Harbor Ave,,1149.85,D05
MR200362,04/19/2025 16:33:00,2025-04-29T15:41:42Z,sidewalk obstruction,4,,,Union Blvd,app,342.28,D02
MR200363,"Dec 31, 2024 04:10PM","Jan 01, 2025 02:50PM",pothole near crossing,4,37.8342,-122.368,,Web Form,515.95,D12
MR200364,2024-09-04T05:15:27Z,06/09/2024 02:22:00,blocked lane,5,37.71365855732415,-122.514738740839,Grant St,Web Form,2215.12,
MR200365,2024-11-06T20:02:42Z,2024-11-18T04:46:17Z,pothole near crossing,4,37.81857772153407,-122.450535296819,Maple Dr,web,1101.69,D06
MR200366,2024-06-11T08:24:09Z,06/15/2024,sidewalk obstruction,4,37.806,-122.5344,River Rd,web,337.95,D09
MR200367,2024-11-30T22:57:58Z,2024-12-10T15:32:25Z,missing sign,3,37.75643,-122.38384,Broadway,web,196.04,D08
MR200368,2024-05-24T09:31:05Z,2024-05-26T08:42:01Z,unsafe crossing,5,37.700035800320855,-122.43314935118,Broadway,web,667.65,D03
MR200369,2025-10-30T00:51:57Z,,unsafe crossing,3,37.80122054765877,-122.518742681371,Grant St,app,1440.48,D09
MR200370,2025-09-22T18:38:53Z,2025-09-30T15:22:05Z,sidewalk obstruction,2,37.80446692146316,-122.459364108772,Harbor Ave,web,645.51,D10
MR200371,17-05-2025 23:16,2025-05-20T09:52:52Z,pothole near crossing,4,37.81160157270496,-122.361655378504,Maple Dr,web,425.86,D06
MR200372,"Dec 22, 2025 03:51AM","Jan 19, 2026 03:32AM",pothole near crossing,1,37.7238,-122.3996,Union Blvd,phone,435.67,D04
MR200373,04/02/2024,,blocked lane,4,37.80105540166654,-122.410241526549,Maple Dr,app,1478.68,D11
MR200374,05/25/2024,,Broken Traffic Light,5,37.82217550183648,-122.466423967691,Pine Ave,app,1446.32,D10
